Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Order Date,Quantity,Price
OID13567,PID2020,A148,EMP1013,C1452,23-08-2020,2,2005
OID13573,PID2014,A126,EMP1043,C1799,07-06-2020,1,1809
OID13579,PID2055,A114,EMP1003,C1406,08-05-2020,1,2495
OID13580,PID2085,A152,EMP1030,C1388,24-09-2020,1,1862
OID13587,PID2064,A100,EMP1006,C1086,06-02-2020,2,1414
OID13589,PID2079,A118,EMP1037,C1237,03-09-2020,2,1725
OID13602,PID2035,A103,EMP1036,C1364,13-03-2020,1,458
OID13606,PID2085,A123,EMP1002,C1667,30-05-2020,3,1862
OID13615,PID2025,A126,EMP1028,C1690,14-03-2020,3,667
OID13616,PID2040,A115,EMP1002,C1477,23-12-2020,4,1889
OID13617,PID2032,A126,EMP1037,C1133,22-06-2020,1,1967
OID13621,PID2059,A125,EMP1016,C1128,12-05-2020,1,1494
OID13622,PID2040,A157,EMP1034,C1435,01-09-2020,1,1889
OID13625,PID2025,A124,EMP1041,C1137,05-08-2020,3,667
OID13628,PID2022,A169,EMP1009,C1101,01-07-2020,3,561
OID13631,PID2071,A121,EMP1027,C1163,24-07-2020,1,136
OID13633,PID2068,A161,EMP1026,C1228,09-04-2020,2,1500
OID13637,PID2046,A128,EMP1012,C1563,28-06-2020,3,2410
OID13641,PID2078,A115,EMP1013,C1743,25-01-2020,1,1798
OID13642,PID2025,A111,EMP1020,C1167,28-10-2020,1,667
OID13650,PID2047,A115,EMP1030,C1210,25-01-2020,3,290
OID13657,PID2001,A121,EMP1016,C1349,09-08-2020,1,951
OID13658,PID2028,A100,EMP1009,C1566,11-02-2020,1,2283
OID13659,PID2081,A113,EMP1001,C1773,21-11-2020,2,1566
OID13666,PID2070,A154,EMP1004,C1211,26-09-2020,2,1671
OID13673,PID2001,A118,EMP1040,C1697,09-02-2020,3,951
OID13677,PID2069,A140,EMP1011,C1271,24-04-2020,3,378
OID13678,PID2051,A129,EMP1027,C1714,30-05-2020,2,1077
OID13681,PID2091,A137,EMP1024,C1109,20-05-2020,2,368
OID13682,PID2060,A165,EMP1041,C1202,28-03-2020,4,1467
OID13683,PID2042,A172,EMP1028,C1708,17-08-2020,2,203
OID13684,PID2065,A147,EMP1018,C1387,26-11-2020,1,2396
OID13685,PID2056,A152,EMP1006,C1712,04-11-2020,3,1635
OID13689,PID2007,A130,EMP1042,C1526,25-03-2020,2,1405
OID13690,PID2076,A132,EMP1022,C1216,10-08-2020,1,1522
OID13693,PID2034,A169,EMP1009,C1304,18-12-2020,2,871
OID13694,PID2053,A147,EMP1043,C1443,04-03-2020,1,596
OID13697,PID2094,A116,EMP1037,C1470,02-12-2020,4,771
OID13699,PID2035,A102,EMP1034,C1708,14-03-2020,2,458
OID13701,PID2056,A162,EMP1035,C1278,31-10-2020,1,1635
OID13702,PID2004,A114,EMP1042,C1354,12-05-2020,4,1278
OID13704,PID2081,A129,EMP1007,C1629,14-08-2020,2,1566
OID13705,PID2076,A142,EMP1037,C1378,17-05-2020,3,1522
OID13708,PID2084,A119,EMP1017,C1154,28-11-2020,3,1783
OID13713,PID2020,A142,EMP1042,C1599,16-09-2020,1,2005
OID13715,PID2099,A126,EMP1040,C1721,07-12-2020,1,1367
OID13721,PID2084,A162,EMP1004,C1194,10-09-2020,4,1783
OID13725,PID2008,A115,EMP1022,C1078,15-11-2020,4,315
OID13727,PID2008,A123,EMP1013,C1427,18-06-2020,3,315
OID13729,PID2062,A102,EMP1025,C1537,10-04-2020,1,2464
OID13730,PID2081,A153,EMP1037,C1694,30-09-2020,1,1566
OID13734,PID2035,A115,EMP1022,C1257,02-03-2020,3,458
OID13738,PID2079,A142,EMP1012,C1503,07-01-2020,1,1725
OID13739,PID2038,A111,EMP1006,C1066,24-02-2020,1,392
OID13744,PID2095,A121,EMP1039,C1065,09-01-2020,2,1743
OID13745,PID2038,A170,EMP1026,C1524,27-11-2020,1,392
OID13748,PID2064,A165,EMP1009,C1568,15-08-2020,3,1414
OID13750,PID2093,A141,EMP1025,C1262,10-08-2020,1,112
OID13751,PID2100,A107,EMP1022,C1766,04-05-2020,3,799
OID13752,PID2047,A104,EMP1028,C1507,22-01-2020,4,290
OID13753,PID2071,A129,EMP1009,C1478,14-03-2020,3,136
OID13762,PID2023,A134,EMP1019,C1736,16-10-2020,2,818
OID13769,PID2034,A168,EMP1018,C1227,14-06-2020,3,871
OID13770,PID2024,A120,EMP1015,C1044,28-02-2020,2,356
OID13772,PID2099,A136,EMP1009,C1500,30-12-2020,3,1367
OID13774,PID2020,A101,EMP1004,C1443,28-06-2020,1,2005
OID13776,PID2031,A106,EMP1041,C1534,09-10-2020,1,1638
OID13781,PID2007,A108,EMP1009,C1064,07-02-2020,3,1405
OID13783,PID2007,A107,EMP1042,C1426,29-04-2020,3,1405
OID13786,PID2023,A127,EMP1041,C1034,22-12-2020,3,818
OID13788,PID2025,A112,EMP1006,C1710,30-07-2020,1,667
OID13789,PID2016,A167,EMP1021,C1396,07-12-2020,1,1351
OID13792,PID2012,A122,EMP1001,C1581,02-01-2020,3,1353
OID13793,PID2015,A168,EMP1010,C1586,26-02-2020,2,637
OID13794,PID2094,A122,EMP1011,C1411,26-12-2020,1,771
OID13797,PID2091,A152,EMP1027,C1647,30-04-2020,1,368
OID13800,PID2063,A173,EMP1042,C1179,05-06-2020,3,1708
OID13804,PID2071,A153,EMP1042,C1676,28-03-2020,1,136
OID13805,PID2066,A146,EMP1037,C1707,12-12-2020,2,2091
OID13810,PID2023,A159,EMP1014,C1732,09-04-2020,3,818
OID13820,PID2021,A172,EMP1011,C1800,11-05-2020,2,217
OID13821,PID2031,A112,EMP1044,C1790,07-07-2020,4,1638
OID13822,PID2093,A105,EMP1019,C1218,19-11-2020,2,112
OID13823,PID2055,A132,EMP1018,C1688,06-11-2020,3,2495
OID13825,PID2081,A142,EMP1000,C1419,10-02-2020,2,1566
OID13826,PID2071,A108,EMP1002,C1345,02-09-2020,1,136
OID13827,PID2068,A150,EMP1034,C1260,29-06-2020,2,1500
OID13828,PID2018,A113,EMP1021,C1183,07-11-2020,1,1972
OID13831,PID2079,A155,EMP1031,C1228,24-09-2020,1,1725
OID13834,PID2023,A103,EMP1036,C1422,15-02-2020,3,818
OID13841,PID2025,A107,EMP1000,C1154,29-11-2020,4,667
OID13844,PID2002,A103,EMP1003,C1490,18-06-2020,1,847
OID13845,PID2070,A148,EMP1033,C1675,11-05-2020,1,1671
OID13847,PID2051,A149,EMP1004,C1428,05-10-2020,3,1077
OID13851,PID2023,A105,EMP1011,C1326,02-08-2020,1,818
OID13853,PID2074,A160,EMP1017,C1440,05-06-2020,1,504
OID13855,PID2022,A108,EMP1027,C1290,08-04-2020,1,561
OID13856,PID2045,A149,EMP1018,C1427,02-07-2020,4,556
OID13859,PID2089,A109,EMP1044,C1508,27-12-2020,1,2294
OID13868,PID2061,A108,EMP1012,C1357,09-08-2020,1,913
OID13870,PID2025,A137,EMP1022,C1612,20-07-2020,1,667
OID13872,PID2064,A150,EMP1026,C1670,05-04-2020,1,1414
OID13873,PID2000,A135,EMP1030,C1267,13-10-2020,4,2241
OID13874,PID2016,A154,EMP1029,C1725,29-11-2020,1,1351
OID13880,PID2023,A121,EMP1031,C1227,12-03-2020,3,818
OID13882,PID2016,A142,EMP1026,C1275,20-11-2020,1,1351
OID13883,PID2040,A157,EMP1013,C1405,27-06-2020,1,1889
OID13884,PID2012,A129,EMP1040,C1349,08-06-2020,3,1353
OID13885,PID2035,A105,EMP1026,C1071,22-05-2020,1,458
OID13886,PID2043,A164,EMP1000,C1590,10-12-2020,1,545
OID13889,PID2092,A141,EMP1019,C1526,27-02-2020,1,1639
OID13892,PID2067,A109,EMP1043,C1470,11-08-2020,3,1119
OID13895,PID2069,A135,EMP1033,C1441,15-08-2020,1,378
OID13899,PID2019,A141,EMP1024,C1449,23-02-2020,2,800
OID13901,PID2093,A158,EMP1007,C1682,01-08-2020,1,112
OID13905,PID2067,A146,EMP1027,C1640,14-08-2020,4,1119
OID13907,PID2000,A148,EMP1002,C1706,12-12-2020,1,2241
OID13911,PID2005,A147,EMP1012,C1036,10-12-2020,1,684
OID13912,PID2036,A124,EMP1012,C1595,01-05-2020,3,1582
OID13915,PID2031,A103,EMP1036,C1250,12-03-2020,3,1638
OID13916,PID2014,A135,EMP1021,C1658,03-12-2020,2,1809
OID13917,PID2006,A152,EMP1022,C1409,12-02-2020,2,1826
OID13927,PID2019,A146,EMP1013,C1620,17-07-2020,2,800
OID13932,PID2065,A128,EMP1042,C1381,04-02-2020,2,2396
OID13933,PID2090,A110,EMP1017,C1244,01-02-2020,3,1338
OID13939,PID2023,A115,EMP1028,C1521,07-01-2020,4,818
OID13942,PID2028,A108,EMP1000,C1034,05-08-2020,3,2283
OID13943,PID2025,A124,EMP1034,C1005,10-08-2020,1,667
OID13945,PID2088,A142,EMP1039,C1514,07-08-2020,1,603
OID13946,PID2069,A164,EMP1002,C1115,29-06-2020,3,378
OID13950,PID2081,A105,EMP1006,C1484,21-10-2020,1,1566
OID13959,PID2063,A114,EMP1034,C1211,26-01-2020,4,1708
OID13961,PID2026,A141,EMP1040,C1655,17-10-2020,2,947
OID13963,PID2045,A164,EMP1044,C1656,11-08-2020,3,556
OID13965,PID2032,A143,EMP1030,C1401,08-06-2020,1,1967
OID13970,PID2090,A138,EMP1042,C1335,16-08-2020,2,1338
OID13974,PID2025,A165,EMP1022,C1462,23-06-2020,3,667
OID13977,PID2087,A132,EMP1005,C1609,05-08-2020,3,1022
OID13978,PID2066,A136,EMP1027,C1214,17-08-2020,4,2091
OID13979,PID2096,A109,EMP1039,C1543,29-11-2020,1,1587
OID13980,PID2046,A141,EMP1014,C1068,30-03-2020,1,2410
OID13981,PID2039,A116,EMP1001,C1504,30-09-2020,1,817
OID13982,PID2015,A139,EMP1028,C1514,09-07-2020,1,637
OID13983,PID2040,A111,EMP1033,C1683,07-12-2020,2,1889
OID13985,PID2020,A122,EMP1016,C1264,03-11-2020,2,2005
OID13987,PID2096,A155,EMP1019,C1282,15-09-2020,3,1587
OID13988,PID2087,A164,EMP1040,C1794,08-09-2020,1,1022
OID13992,PID2077,A142,EMP1011,C1099,11-12-2020,4,530
OID13993,PID2074,A167,EMP1014,C1517,30-11-2020,1,504
OID13998,PID2020,A127,EMP1014,C1374,23-12-2020,1,2005
OID14001,PID2019,A160,EMP1003,C1164,09-02-2020,1,800
OID14003,PID2037,A123,EMP1007,C1035,09-07-2020,2,880
OID14005,PID2073,A119,EMP1043,C1142,13-03-2020,3,95
OID14006,PID2008,A173,EMP1024,C1288,03-01-2020,1,315
OID14009,PID2020,A168,EMP1025,C1719,23-05-2020,1,2005
OID14016,PID2100,A102,EMP1007,C1349,05-01-2020,2,799
OID14019,PID2056,A113,EMP1009,C1147,01-12-2020,1,1635
OID14020,PID2011,A169,EMP1044,C1493,08-08-2020,1,530
OID14021,PID2054,A113,EMP1021,C1315,18-01-2020,1,127
OID14028,PID2079,A144,EMP1022,C1294,30-10-2020,3,1725
OID14037,PID2062,A113,EMP1001,C1111,14-12-2020,2,2464
OID14038,PID2006,A169,EMP1018,C1538,11-01-2020,3,1826
OID14039,PID2045,A140,EMP1033,C1475,15-07-2020,4,556
OID14043,PID2040,A145,EMP1029,C1606,23-06-2020,3,1889
OID14044,PID2036,A136,EMP1041,C1170,02-01-2020,4,1582
OID14045,PID2098,A138,EMP1012,C1125,24-01-2020,1,1178
OID14046,PID2056,A112,EMP1037,C1267,29-09-2020,1,1635
OID14049,PID2055,A107,EMP1027,C1667,01-12-2020,4,2495
OID14053,PID2095,A126,EMP1015,C1419,13-08-2020,3,1743
OID14054,PID2048,A117,EMP1000,C1568,16-12-2020,4,502
OID14055,PID2098,A141,EMP1006,C1724,30-12-2020,4,1178
OID14057,PID2080,A103,EMP1037,C1701,08-08-2020,2,2353
OID14059,PID2003,A136,EMP1015,C1778,10-06-2020,1,1783
OID14061,PID2038,A139,EMP1043,C1486,28-09-2020,1,392
OID14069,PID2078,A118,EMP1020,C1731,05-07-2020,1,1798
OID14074,PID2079,A144,EMP1003,C1726,23-06-2020,4,1725
OID14077,PID2075,A140,EMP1012,C1470,29-05-2020,2,400
OID14080,PID2045,A156,EMP1014,C1084,19-10-2020,4,556
OID14082,PID2099,A103,EMP1035,C1136,13-03-2020,1,1367
OID14083,PID2036,A128,EMP1003,C1099,14-06-2020,3,1582
OID14086,PID2059,A160,EMP1033,C1077,02-09-2020,1,1494
OID14087,PID2063,A153,EMP1034,C1023,23-08-2020,3,1708
OID14088,PID2078,A115,EMP1021,C1220,16-09-2020,2,1798
OID14099,PID2062,A165,EMP1010,C1491,07-09-2020,3,2464
OID14100,PID2044,A127,EMP1037,C1377,11-09-2020,3,886
OID14108,PID2010,A111,EMP1024,C1365,16-12-2020,1,1812
OID14112,PID2051,A144,EMP1025,C1254,28-07-2020,1,1077
OID14113,PID2047,A160,EMP1039,C1458,01-09-2020,1,290
OID14115,PID2088,A142,EMP1021,C1435,19-09-2020,1,603
OID14117,PID2035,A136,EMP1001,C1389,17-06-2020,1,458
OID14120,PID2005,A107,EMP1011,C1125,17-04-2020,1,684
OID14124,PID2016,A141,EMP1019,C1501,23-10-2020,3,1351
OID14130,PID2013,A131,EMP1007,C1346,31-01-2020,1,368
OID14131,PID2073,A135,EMP1004,C1498,20-01-2020,2,95
OID14133,PID2054,A164,EMP1004,C1419,02-12-2020,3,127
OID14137,PID2023,A162,EMP1030,C1620,23-12-2020,1,818
OID14142,PID2068,A156,EMP1019,C1101,17-09-2020,1,1500
OID14143,PID2062,A155,EMP1023,C1603,07-02-2020,2,2464
OID14145,PID2042,A142,EMP1023,C1636,05-11-2020,1,203
OID14151,PID2019,A152,EMP1010,C1465,06-04-2020,2,800
OID14156,PID2082,A136,EMP1039,C1040,28-09-2020,3,1103
OID14158,PID2044,A170,EMP1000,C1497,03-06-2020,1,886
OID14159,PID2087,A152,EMP1035,C1379,20-07-2020,2,1022
OID14161,PID2053,A117,EMP1022,C1764,27-04-2020,1,596
OID14162,PID2076,A157,EMP1033,C1232,18-03-2020,3,1522
OID14166,PID2009,A101,EMP1029,C1685,21-11-2020,1,584
OID14169,PID2044,A159,EMP1013,C1083,22-01-2020,1,886
OID14170,PID2066,A128,EMP1003,C1285,19-09-2020,1,2091
OID14172,PID2092,A141,EMP1019,C1049,04-11-2020,1,1639
OID14173,PID2089,A122,EMP1035,C1344,12-10-2020,3,2294
OID14174,PID2011,A165,EMP1001,C1041,24-12-2020,3,530
OID14175,PID2022,A149,EMP1022,C1160,27-11-2020,1,561
OID14176,PID2096,A168,EMP1000,C1120,11-11-2020,1,1587
OID14177,PID2022,A155,EMP1017,C1637,05-11-2020,1,561
OID14179,PID2040,A100,EMP1020,C1454,30-01-2020,3,1889
OID14182,PID2013,A162,EMP1010,C1626,12-10-2020,3,368
OID14187,PID2032,A123,EMP1027,C1559,20-04-2020,1,1967
OID14193,PID2068,A167,EMP1006,C1497,10-09-2020,1,1500
OID14195,PID2044,A112,EMP1000,C1246,02-08-2020,1,886
OID14196,PID2051,A136,EMP1007,C1096,28-09-2020,1,1077
OID14200,PID2083,A154,EMP1038,C1210,07-08-2020,1,2141
OID14201,PID2045,A134,EMP1025,C1715,05-04-2020,3,556
OID14205,PID2022,A151,EMP1036,C1465,30-09-2020,3,561
OID14210,PID2044,A149,EMP1004,C1043,26-07-2020,1,886
OID14211,PID2073,A151,EMP1016,C1386,14-02-2020,1,95
OID14214,PID2032,A120,EMP1033,C1633,14-12-2020,3,1967
OID14217,PID2053,A108,EMP1033,C1343,03-07-2020,2,596
OID14218,PID2100,A130,EMP1040,C1656,23-03-2020,3,799
OID14224,PID2064,A114,EMP1010,C1505,12-10-2020,1,1414
OID14229,PID2039,A100,EMP1004,C1555,15-07-2020,3,817
OID14230,PID2081,A154,EMP1022,C1354,11-09-2020,3,1566
OID14231,PID2006,A170,EMP1023,C1786,07-04-2020,1,1826
OID14236,PID2006,A141,EMP1037,C1226,30-05-2020,1,1826
OID14237,PID2072,A133,EMP1026,C1543,02-09-2020,4,1887
OID14248,PID2036,A139,EMP1001,C1265,16-06-2020,3,1582
OID14254,PID2084,A151,EMP1041,C1770,19-03-2020,4,1783
OID14257,PID2028,A129,EMP1036,C1418,09-02-2020,1,2283
OID14258,PID2006,A145,EMP1021,C1668,26-08-2020,4,1826
OID14259,PID2017,A150,EMP1040,C1740,18-08-2020,2,35
OID14260,PID2091,A119,EMP1040,C1008,13-03-2020,1,368
OID14262,PID2069,A159,EMP1043,C1276,08-10-2020,1,378
OID14264,PID2015,A160,EMP1002,C1484,14-12-2020,4,637
OID14268,PID2072,A130,EMP1036,C1061,09-09-2020,1,1887
OID14269,PID2027,A128,EMP1002,C1501,06-04-2020,1,2497
OID14272,PID2041,A118,EMP1024,C1314,16-01-2020,3,1380
OID14285,PID2090,A147,EMP1015,C1538,04-07-2020,4,1338
OID14290,PID2058,A114,EMP1029,C1489,18-08-2020,4,2257
OID14293,PID2067,A171,EMP1015,C1170,05-05-2020,1,1119
OID14298,PID2031,A137,EMP1021,C1717,07-09-2020,1,1638
OID14300,PID2081,A157,EMP1001,C1294,02-06-2020,3,1566
OID14312,PID2077,A146,EMP1042,C1279,04-11-2020,1,530
OID14313,PID2035,A111,EMP1026,C1569,20-10-2020,4,458
OID14314,PID2040,A139,EMP1017,C1428,29-01-2020,1,1889
OID14317,PID2012,A142,EMP1005,C1678,01-08-2020,3,1353
OID14318,PID2014,A172,EMP1020,C1450,11-12-2020,3,1809
OID14321,PID2003,A102,EMP1003,C1176,22-11-2020,1,1783
OID14323,PID2018,A110,EMP1044,C1577,08-12-2020,1,1972
OID14328,PID2079,A127,EMP1033,C1035,10-12-2020,3,1725
OID14329,PID2052,A172,EMP1014,C1594,31-07-2020,1,1526
OID14330,PID2026,A140,EMP1030,C1067,11-07-2020,2,947
OID14333,PID2020,A136,EMP1027,C1563,06-05-2020,2,2005
OID14338,PID2046,A135,EMP1032,C1490,03-05-2020,3,2410
OID14340,PID2079,A113,EMP1016,C1538,17-04-2020,2,1725
OID14342,PID2068,A109,EMP1004,C1178,28-10-2020,4,1500
OID14344,PID2002,A123,EMP1001,C1660,23-04-2020,4,847
OID14345,PID2032,A134,EMP1042,C1668,21-06-2020,4,1967
OID14346,PID2026,A115,EMP1020,C1415,25-10-2020,2,947
OID14347,PID2011,A106,EMP1018,C1408,18-11-2020,1,530
OID14354,PID2042,A104,EMP1024,C1195,23-11-2020,2,203
OID14356,PID2067,A165,EMP1017,C1527,29-05-2020,3,1119
OID14361,PID2058,A118,EMP1043,C1729,19-08-2020,2,2257
OID14362,PID2100,A145,EMP1002,C1047,29-06-2020,3,799
OID14365,PID2039,A119,EMP1022,C1516,09-04-2020,2,817
OID14366,PID2004,A101,EMP1026,C1172,16-01-2020,2,1278
OID14373,PID2003,A166,EMP1007,C1778,06-06-2020,4,1783
OID14374,PID2057,A118,EMP1029,C1270,21-04-2020,3,181
OID14375,PID2068,A102,EMP1039,C1083,27-07-2020,4,1500
OID14385,PID2017,A150,EMP1007,C1774,14-10-2020,3,35
OID14388,PID2049,A123,EMP1031,C1333,10-07-2020,3,826
OID14389,PID2079,A107,EMP1010,C1584,07-07-2020,1,1725
OID14390,PID2004,A101,EMP1016,C1456,29-11-2020,1,1278
OID14393,PID2088,A121,EMP1031,C1780,09-02-2020,2,603
OID14395,PID2011,A141,EMP1036,C1619,13-06-2020,3,530
OID14396,PID2092,A126,EMP1013,C1430,07-04-2020,2,1639
OID14398,PID2088,A147,EMP1035,C1777,05-05-2020,1,603
OID14402,PID2042,A128,EMP1001,C1717,16-05-2020,1,203
OID14403,PID2093,A115,EMP1000,C1775,12-05-2020,1,112
OID14405,PID2078,A159,EMP1026,C1696,03-11-2020,2,1798
OID14406,PID2084,A139,EMP1012,C1573,25-12-2020,1,1783
OID14409,PID2077,A116,EMP1033,C1049,26-06-2020,4,530
OID14412,PID2011,A127,EMP1007,C1028,21-07-2020,1,530
OID14417,PID2066,A115,EMP1029,C1700,27-10-2020,2,2091
OID14422,PID2073,A130,EMP1044,C1149,15-08-2020,1,95
OID14424,PID2064,A156,EMP1002,C1750,06-10-2020,2,1414
OID14425,PID2081,A140,EMP1040,C1270,26-03-2020,1,1566
OID14427,PID2100,A116,EMP1002,C1142,29-10-2020,1,799
OID14430,PID2018,A106,EMP1028,C1661,04-08-2020,3,1972
OID14434,PID2088,A116,EMP1001,C1318,04-10-2020,1,603
OID14438,PID2077,A100,EMP1011,C1513,10-09-2020,2,530
OID14439,PID2026,A146,EMP1003,C1006,25-09-2020,3,947
OID14441,PID2004,A110,EMP1044,C1783,05-04-2020,3,1278
OID14443,PID2032,A104,EMP1037,C1356,11-07-2020,2,1967
OID14444,PID2025,A140,EMP1012,C1061,25-06-2020,1,667
OID14449,PID2096,A116,EMP1014,C1009,16-07-2020,2,1587
OID14453,PID2090,A173,EMP1018,C1377,28-08-2020,1,1338
OID14458,PID2065,A128,EMP1010,C1400,04-08-2020,1,2396
OID14460,PID2071,A111,EMP1022,C1302,23-02-2020,2,136
OID14468,PID2032,A119,EMP1004,C1591,16-03-2020,2,1967
OID14469,PID2077,A157,EMP1011,C1220,02-02-2020,2,530
OID14470,PID2065,A126,EMP1036,C1315,13-04-2020,1,2396
OID14471,PID2060,A149,EMP1009,C1027,28-09-2020,1,1467
OID14472,PID2043,A123,EMP1009,C1453,30-07-2020,4,545
OID14487,PID2082,A151,EMP1042,C1632,03-11-2020,3,1103
OID14488,PID2066,A101,EMP1027,C1174,18-02-2020,1,2091
OID14490,PID2029,A101,EMP1010,C1339,02-07-2020,2,1848
OID14493,PID2006,A137,EMP1007,C1193,21-08-2020,1,1826
OID14495,PID2044,A122,EMP1002,C1332,18-02-2020,1,886
OID14500,PID2050,A108,EMP1025,C1076,27-12-2020,3,2391
OID14502,PID2075,A160,EMP1013,C1204,08-08-2020,1,400
OID14504,PID2003,A147,EMP1039,C1093,16-03-2020,1,1783
OID14507,PID2061,A133,EMP1012,C1755,24-10-2020,3,913
OID14513,PID2064,A135,EMP1037,C1483,29-11-2020,4,1414
OID14514,PID2085,A162,EMP1012,C1734,27-09-2020,1,1862
OID14516,PID2079,A129,EMP1044,C1523,19-09-2020,2,1725
OID14519,PID2083,A141,EMP1043,C1708,22-05-2020,2,2141
OID14520,PID2010,A119,EMP1017,C1366,30-03-2020,3,1812
OID14522,PID2062,A111,EMP1015,C1031,04-04-2020,2,2464
OID14524,PID2095,A165,EMP1015,C1765,01-02-2020,3,1743
OID14526,PID2071,A145,EMP1037,C1650,24-06-2020,1,136
OID14527,PID2092,A142,EMP1010,C1678,29-06-2020,3,1639
OID14531,PID2041,A106,EMP1036,C1407,07-10-2020,1,1380
OID14532,PID2046,A163,EMP1004,C1442,10-10-2020,1,2410
OID14533,PID2079,A128,EMP1017,C1696,17-05-2020,1,1725
OID14536,PID2070,A146,EMP1029,C1543,13-06-2020,2,1671
OID14538,PID2031,A168,EMP1025,C1755,13-07-2020,2,1638
OID14540,PID2039,A110,EMP1002,C1271,14-06-2020,1,817
OID14542,PID2033,A135,EMP1013,C1366,14-01-2020,4,2182
OID14544,PID2071,A158,EMP1035,C1016,04-05-2020,1,136
OID14545,PID2083,A154,EMP1020,C1697,30-12-2020,1,2141
OID14547,PID2094,A155,EMP1016,C1483,25-01-2020,1,771
OID14551,PID2013,A106,EMP1011,C1111,20-09-2020,2,368
OID14555,PID2097,A165,EMP1035,C1011,12-10-2020,3,1052
OID14559,PID2087,A164,EMP1015,C1682,15-08-2020,4,1022
OID14562,PID2042,A166,EMP1044,C1562,02-06-2020,3,203
OID14566,PID2076,A147,EMP1002,C1343,14-10-2020,3,1522
OID14567,PID2068,A138,EMP1024,C1224,08-02-2020,1,1500
OID14569,PID2068,A134,EMP1004,C1650,18-04-2020,3,1500
OID14571,PID2002,A152,EMP1034,C1372,22-11-2020,1,847
OID14572,PID2011,A138,EMP1041,C1195,26-10-2020,2,530
OID14573,PID2087,A141,EMP1013,C1483,22-06-2020,2,1022
OID14574,PID2047,A134,EMP1022,C1299,02-01-2020,1,290
OID14575,PID2022,A128,EMP1004,C1570,19-06-2020,4,561
OID14576,PID2077,A153,EMP1008,C1146,20-03-2020,3,530
OID14580,PID2057,A172,EMP1001,C1267,07-10-2020,1,181
OID14581,PID2002,A123,EMP1044,C1265,24-06-2020,4,847
OID14584,PID2051,A165,EMP1027,C1634,17-04-2020,1,1077
OID14588,PID2090,A144,EMP1003,C1419,04-11-2020,1,1338
OID14589,PID2068,A123,EMP1042,C1268,01-05-2020,1,1500
OID14590,PID2056,A155,EMP1014,C1370,18-08-2020,1,1635
OID14591,PID2044,A146,EMP1026,C1469,30-12-2020,3,886
OID14592,PID2066,A145,EMP1043,C1109,16-06-2020,1,2091
OID14595,PID2092,A165,EMP1038,C1314,21-11-2020,1,1639
OID14596,PID2083,A142,EMP1024,C1709,29-09-2020,1,2141
OID14599,PID2024,A110,EMP1037,C1752,26-03-2020,1,356
OID14600,PID2035,A114,EMP1030,C1762,24-02-2020,4,458
OID14601,PID2024,A143,EMP1041,C1675,19-08-2020,1,356
OID14604,PID2005,A146,EMP1036,C1755,10-01-2020,1,684
OID14605,PID2068,A166,EMP1007,C1769,26-08-2020,2,1500
OID14606,PID2012,A124,EMP1017,C1749,25-01-2020,3,1353
OID14610,PID2077,A142,EMP1002,C1071,02-11-2020,4,530
OID14616,PID2054,A164,EMP1004,C1760,01-06-2020,3,127
OID14620,PID2097,A126,EMP1011,C1406,03-04-2020,2,1052
OID14622,PID2058,A136,EMP1040,C1664,20-04-2020,1,2257
OID14627,PID2002,A130,EMP1027,C1028,11-09-2020,1,847
OID14631,PID2000,A100,EMP1014,C1118,26-10-2020,1,2241
OID14633,PID2009,A135,EMP1040,C1253,13-07-2020,1,584
OID14639,PID2072,A103,EMP1018,C1792,30-06-2020,1,1887
OID14641,PID2066,A101,EMP1036,C1346,25-06-2020,3,2091
OID14642,PID2068,A107,EMP1033,C1477,05-04-2020,4,1500
OID14644,PID2079,A114,EMP1031,C1578,13-10-2020,3,1725
OID14646,PID2083,A124,EMP1020,C1388,16-09-2020,4,2141
OID14648,PID2049,A148,EMP1025,C1380,25-09-2020,1,826
OID14652,PID2081,A155,EMP1043,C1265,27-02-2020,1,1566
OID14660,PID2069,A100,EMP1029,C1793,14-11-2020,1,378
OID14662,PID2049,A114,EMP1042,C1027,01-08-2020,3,826
OID14664,PID2063,A130,EMP1022,C1509,05-06-2020,1,1708
OID14667,PID2085,A160,EMP1010,C1022,12-03-2020,3,1862
OID14669,PID2065,A118,EMP1002,C1722,15-07-2020,1,2396
OID14670,PID2010,A130,EMP1016,C1104,03-11-2020,3,1812
OID14671,PID2042,A122,EMP1010,C1383,23-11-2020,4,203
OID14677,PID2009,A137,EMP1035,C1283,31-01-2020,4,584
OID14682,PID2085,A143,EMP1033,C1654,03-10-2020,1,1862
OID14684,PID2045,A129,EMP1013,C1022,20-08-2020,1,556
OID14686,PID2020,A158,EMP1008,C1043,23-01-2020,1,2005
OID14690,PID2001,A122,EMP1033,C1145,26-12-2020,1,951
OID14691,PID2024,A169,EMP1035,C1003,25-08-2020,3,356
OID14692,PID2000,A156,EMP1001,C1328,05-02-2020,4,2241
OID14696,PID2058,A134,EMP1035,C1168,23-08-2020,4,2257
OID14697,PID2025,A122,EMP1039,C1170,28-11-2020,3,667
OID14699,PID2020,A160,EMP1041,C1466,03-06-2020,1,2005
OID14700,PID2055,A159,EMP1041,C1095,26-08-2020,1,2495
OID14702,PID2100,A106,EMP1000,C1259,27-03-2020,4,799
OID14703,PID2029,A147,EMP1032,C1595,04-03-2020,1,1848
