Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Order Date,Quantity,Price
OID13588,PID2045,A146,EMP1008,C1064,19-09-2019,2,556
OID13592,PID2006,A126,EMP1028,C1112,14-10-2019,4,1826
OID13594,PID2065,A163,EMP1011,C1747,03-07-2019,1,2396
OID13596,PID2055,A155,EMP1006,C1574,03-08-2019,1,2495
OID13597,PID2044,A170,EMP1015,C1220,26-01-2019,1,886
OID13600,PID2098,A102,EMP1037,C1664,27-02-2019,3,1178
OID13601,PID2030,A152,EMP1011,C1203,17-07-2019,2,1899
OID13603,PID2029,A128,EMP1040,C1492,03-06-2019,3,1848
OID13604,PID2069,A173,EMP1036,C1221,23-06-2019,2,378
OID13605,PID2053,A120,EMP1013,C1450,25-02-2019,1,596
OID13607,PID2052,A168,EMP1018,C1656,09-05-2019,1,1526
OID13609,PID2063,A140,EMP1030,C1192,09-01-2019,1,1708
OID13610,PID2041,A126,EMP1031,C1336,07-09-2019,3,1380
OID13611,PID2049,A105,EMP1018,C1358,16-08-2019,1,826
OID13613,PID2004,A164,EMP1021,C1517,09-06-2019,3,1278
OID13618,PID2039,A139,EMP1016,C1065,04-05-2019,1,817
OID13619,PID2091,A106,EMP1018,C1516,05-03-2019,1,368
OID13620,PID2059,A123,EMP1031,C1372,25-08-2019,3,1494
OID13623,PID2071,A168,EMP1025,C1139,03-01-2019,2,136
OID13629,PID2093,A128,EMP1024,C1300,12-10-2019,1,112
OID13632,PID2083,A160,EMP1029,C1318,20-06-2019,4,2141
OID13634,PID2044,A168,EMP1018,C1121,26-01-2019,3,886
OID13635,PID2032,A130,EMP1013,C1123,08-08-2019,1,1967
OID13636,PID2065,A105,EMP1002,C1621,28-06-2019,3,2396
OID13639,PID2082,A132,EMP1040,C1531,24-11-2019,1,1103
OID13640,PID2073,A135,EMP1015,C1014,30-03-2019,4,95
OID13645,PID2072,A128,EMP1041,C1159,08-09-2019,1,1887
OID13646,PID2060,A128,EMP1020,C1741,10-06-2019,3,1467
OID13648,PID2067,A115,EMP1037,C1241,25-09-2019,1,1119
OID13652,PID2064,A170,EMP1019,C1471,03-01-2019,2,1414
OID13653,PID2088,A169,EMP1022,C1045,04-07-2019,2,603
OID13654,PID2016,A105,EMP1015,C1042,29-06-2019,1,1351
OID13661,PID2026,A130,EMP1008,C1086,02-07-2019,4,947
OID13665,PID2042,A127,EMP1029,C1476,26-04-2019,2,203
OID13670,PID2021,A100,EMP1024,C1739,08-01-2019,4,217
OID13672,PID2014,A131,EMP1027,C1643,04-05-2019,1,1809
OID13674,PID2008,A171,EMP1027,C1389,10-09-2019,1,315
OID13676,PID2034,A169,EMP1012,C1735,16-11-2019,1,871
OID13679,PID2068,A119,EMP1036,C1782,16-06-2019,3,1500
OID13680,PID2066,A103,EMP1038,C1744,07-08-2019,3,2091
OID13688,PID2069,A139,EMP1021,C1064,29-10-2019,1,378
OID13703,PID2010,A104,EMP1023,C1072,13-08-2019,1,1812
OID13707,PID2088,A144,EMP1014,C1545,07-10-2019,1,603
OID13711,PID2082,A136,EMP1024,C1683,18-05-2019,3,1103
OID13712,PID2091,A153,EMP1031,C1010,28-02-2019,2,368
OID13714,PID2056,A105,EMP1042,C1666,13-03-2019,2,1635
OID13716,PID2064,A119,EMP1029,C1144,27-05-2019,4,1414
OID13720,PID2056,A132,EMP1022,C1488,29-08-2019,3,1635
OID13722,PID2039,A125,EMP1016,C1796,07-05-2019,1,817
OID13728,PID2026,A164,EMP1013,C1137,12-08-2019,1,947
OID13732,PID2029,A102,EMP1013,C1747,04-10-2019,3,1848
OID13733,PID2054,A109,EMP1007,C1530,10-04-2019,4,127
OID13735,PID2040,A143,EMP1043,C1791,24-09-2019,4,1889
OID13737,PID2039,A140,EMP1024,C1113,28-01-2019,3,817
OID13743,PID2044,A105,EMP1010,C1655,11-02-2019,2,886
OID13746,PID2012,A137,EMP1022,C1625,18-04-2019,1,1353
OID13749,PID2076,A137,EMP1027,C1797,01-12-2019,1,1522
OID13758,PID2004,A118,EMP1007,C1770,15-11-2019,3,1278
OID13759,PID2013,A115,EMP1018,C1080,29-11-2019,1,368
OID13765,PID2069,A138,EMP1035,C1144,14-03-2019,4,378
OID13766,PID2042,A120,EMP1021,C1673,16-04-2019,1,203
OID13767,PID2067,A166,EMP1016,C1172,22-08-2019,1,1119
OID13775,PID2070,A110,EMP1002,C1021,21-02-2019,3,1671
OID13777,PID2084,A169,EMP1039,C1208,08-03-2019,2,1783
OID13778,PID2009,A116,EMP1016,C1705,15-11-2019,1,584
OID13782,PID2060,A147,EMP1033,C1217,30-04-2019,3,1467
OID13784,PID2097,A143,EMP1017,C1545,13-08-2019,1,1052
OID13785,PID2008,A148,EMP1030,C1102,25-12-2019,2,315
OID13790,PID2042,A130,EMP1029,C1191,31-05-2019,2,203
OID13791,PID2091,A105,EMP1032,C1393,18-11-2019,2,368
OID13796,PID2013,A166,EMP1016,C1584,27-07-2019,1,368
OID13799,PID2008,A131,EMP1040,C1743,26-10-2019,4,315
OID13801,PID2000,A140,EMP1038,C1244,12-09-2019,1,2241
OID13806,PID2036,A161,EMP1009,C1239,20-05-2019,1,1582
OID13807,PID2076,A167,EMP1007,C1510,06-12-2019,1,1522
OID13808,PID2053,A125,EMP1016,C1240,30-12-2019,4,596
OID13809,PID2100,A167,EMP1009,C1777,13-10-2019,2,799
OID13811,PID2078,A153,EMP1009,C1325,19-10-2019,2,1798
OID13812,PID2080,A165,EMP1018,C1316,20-07-2019,3,2353
OID13815,PID2086,A144,EMP1004,C1539,21-04-2019,1,123
OID13816,PID2057,A100,EMP1012,C1227,06-12-2019,1,181
OID13818,PID2000,A146,EMP1008,C1746,13-07-2019,2,2241
OID13824,PID2072,A153,EMP1039,C1166,23-01-2019,1,1887
OID13829,PID2010,A100,EMP1022,C1361,12-05-2019,4,1812
OID13835,PID2018,A146,EMP1013,C1361,08-11-2019,1,1972
OID13836,PID2091,A133,EMP1043,C1086,26-01-2019,1,368
OID13837,PID2072,A149,EMP1013,C1437,23-03-2019,2,1887
OID13838,PID2028,A146,EMP1011,C1754,13-02-2019,1,2283
OID13840,PID2012,A163,EMP1033,C1411,16-04-2019,1,1353
OID13842,PID2033,A100,EMP1007,C1530,01-11-2019,3,2182
OID13846,PID2077,A162,EMP1041,C1101,17-05-2019,2,530
OID13848,PID2082,A149,EMP1039,C1781,04-08-2019,1,1103
OID13849,PID2000,A115,EMP1017,C1275,23-03-2019,1,2241
OID13850,PID2005,A110,EMP1006,C1084,21-09-2019,1,684
OID13854,PID2084,A163,EMP1035,C1276,06-02-2019,1,1783
OID13857,PID2025,A156,EMP1041,C1023,14-09-2019,1,667
OID13858,PID2032,A111,EMP1028,C1364,10-03-2019,1,1967
OID13860,PID2035,A112,EMP1044,C1137,27-02-2019,3,458
OID13861,PID2018,A162,EMP1018,C1013,11-01-2019,2,1972
OID13863,PID2094,A144,EMP1041,C1352,02-11-2019,1,771
OID13864,PID2050,A109,EMP1000,C1190,23-05-2019,2,2391
OID13865,PID2009,A102,EMP1003,C1489,15-09-2019,4,584
OID13867,PID2074,A161,EMP1004,C1653,02-11-2019,2,504
OID13869,PID2050,A149,EMP1005,C1187,13-03-2019,4,2391
OID13871,PID2091,A128,EMP1039,C1547,22-08-2019,4,368
OID13875,PID2012,A172,EMP1002,C1150,09-01-2019,1,1353
OID13877,PID2081,A129,EMP1021,C1267,11-11-2019,2,1566
OID13878,PID2083,A110,EMP1022,C1480,20-05-2019,1,2141
OID13879,PID2019,A142,EMP1004,C1218,21-02-2019,4,800
OID13888,PID2088,A150,EMP1008,C1190,24-11-2019,1,603
OID13893,PID2004,A117,EMP1008,C1328,20-01-2019,1,1278
OID13894,PID2088,A113,EMP1014,C1752,06-11-2019,4,603
OID13896,PID2084,A133,EMP1023,C1444,09-03-2019,3,1783
OID13897,PID2034,A125,EMP1031,C1566,28-11-2019,3,871
OID13898,PID2090,A165,EMP1029,C1561,11-04-2019,1,1338
OID13903,PID2030,A155,EMP1034,C1346,04-07-2019,1,1899
OID13906,PID2051,A150,EMP1027,C1340,01-11-2019,4,1077
OID13908,PID2093,A155,EMP1035,C1762,18-08-2019,1,112
OID13909,PID2066,A108,EMP1002,C1086,31-07-2019,1,2091
OID13910,PID2091,A172,EMP1034,C1382,04-07-2019,1,368
OID13913,PID2085,A169,EMP1020,C1110,06-03-2019,3,1862
OID13914,PID2011,A104,EMP1013,C1344,10-05-2019,3,530
OID13919,PID2031,A125,EMP1009,C1320,13-05-2019,2,1638
OID13921,PID2019,A146,EMP1040,C1650,06-09-2019,1,800
OID13922,PID2022,A149,EMP1009,C1752,15-02-2019,3,561
OID13924,PID2017,A142,EMP1018,C1407,12-04-2019,2,35
OID13925,PID2061,A154,EMP1035,C1431,23-02-2019,1,913
OID13926,PID2095,A156,EMP1029,C1701,21-03-2019,3,1743
OID13928,PID2013,A165,EMP1001,C1631,24-04-2019,1,368
OID13929,PID2093,A136,EMP1022,C1246,11-11-2019,4,112
OID13931,PID2021,A151,EMP1013,C1275,30-09-2019,1,217
OID13934,PID2045,A129,EMP1035,C1056,29-10-2019,2,556
OID13941,PID2015,A117,EMP1017,C1054,24-03-2019,2,637
OID13948,PID2024,A161,EMP1042,C1289,27-10-2019,4,356
OID13949,PID2078,A139,EMP1000,C1579,29-04-2019,4,1798
OID13951,PID2002,A119,EMP1040,C1197,24-12-2019,1,847
OID13953,PID2049,A114,EMP1033,C1721,02-07-2019,1,826
OID13954,PID2006,A173,EMP1034,C1771,24-03-2019,1,1826
OID13955,PID2034,A120,EMP1039,C1591,28-07-2019,4,871
OID13957,PID2078,A110,EMP1004,C1246,11-01-2019,3,1798
OID13958,PID2046,A129,EMP1005,C1112,22-12-2019,1,2410
OID13966,PID2024,A152,EMP1017,C1093,14-05-2019,2,356
OID13968,PID2099,A171,EMP1008,C1627,06-02-2019,1,1367
OID13969,PID2036,A172,EMP1040,C1263,20-01-2019,3,1582
OID13972,PID2063,A127,EMP1021,C1300,22-11-2019,4,1708
OID13976,PID2085,A161,EMP1035,C1187,31-07-2019,3,1862
OID13990,PID2070,A146,EMP1043,C1010,14-12-2019,4,1671
OID13991,PID2012,A149,EMP1013,C1143,03-09-2019,2,1353
OID13996,PID2009,A111,EMP1008,C1146,15-06-2019,1,584
OID14004,PID2086,A118,EMP1029,C1557,28-02-2019,1,123
OID14010,PID2081,A134,EMP1035,C1465,05-02-2019,1,1566
OID14011,PID2100,A159,EMP1032,C1441,06-11-2019,1,799
OID14012,PID2083,A109,EMP1028,C1020,08-04-2019,1,2141
OID14015,PID2059,A166,EMP1039,C1300,06-09-2019,3,1494
OID14018,PID2045,A103,EMP1016,C1386,30-05-2019,3,556
OID14022,PID2095,A111,EMP1023,C1621,30-12-2019,3,1743
OID14023,PID2086,A136,EMP1001,C1539,29-10-2019,4,123
OID14024,PID2016,A124,EMP1000,C1233,15-08-2019,2,1351
OID14029,PID2016,A162,EMP1002,C1597,17-07-2019,2,1351
OID14030,PID2063,A137,EMP1039,C1322,23-06-2019,4,1708
OID14031,PID2070,A117,EMP1000,C1198,22-12-2019,1,1671
OID14033,PID2057,A105,EMP1006,C1025,29-12-2019,2,181
OID14034,PID2074,A169,EMP1018,C1716,12-12-2019,1,504
OID14035,PID2060,A168,EMP1018,C1785,18-11-2019,4,1467
OID14047,PID2075,A170,EMP1020,C1777,15-09-2019,1,400
OID14051,PID2081,A157,EMP1039,C1712,03-03-2019,1,1566
OID14056,PID2066,A171,EMP1040,C1398,04-01-2019,1,2091
OID14058,PID2075,A143,EMP1013,C1170,09-09-2019,3,400
OID14060,PID2018,A126,EMP1012,C1653,11-06-2019,1,1972
OID14063,PID2078,A128,EMP1000,C1551,07-09-2019,1,1798
OID14065,PID2089,A147,EMP1023,C1170,09-12-2019,4,2294
OID14066,PID2040,A141,EMP1011,C1413,16-04-2019,1,1889
OID14068,PID2023,A108,EMP1035,C1571,21-06-2019,1,818
OID14071,PID2057,A128,EMP1004,C1702,19-05-2019,2,181
OID14076,PID2011,A140,EMP1009,C1544,13-07-2019,2,530
OID14078,PID2018,A169,EMP1004,C1440,08-12-2019,1,1972
OID14081,PID2099,A156,EMP1001,C1576,02-02-2019,3,1367
OID14084,PID2057,A170,EMP1000,C1630,28-04-2019,1,181
OID14085,PID2058,A166,EMP1025,C1736,04-11-2019,3,2257
OID14089,PID2017,A144,EMP1032,C1072,10-08-2019,3,35
OID14090,PID2040,A140,EMP1035,C1738,30-05-2019,1,1889
OID14091,PID2070,A120,EMP1018,C1629,09-01-2019,1,1671
OID14094,PID2095,A143,EMP1000,C1123,30-07-2019,1,1743
OID14104,PID2065,A118,EMP1009,C1311,18-08-2019,3,2396
OID14106,PID2017,A173,EMP1034,C1384,17-01-2019,1,35
OID14107,PID2090,A116,EMP1020,C1639,24-08-2019,1,1338
OID14110,PID2046,A154,EMP1009,C1042,23-08-2019,2,2410
OID14111,PID2061,A118,EMP1028,C1002,11-06-2019,1,913
OID14118,PID2054,A168,EMP1000,C1173,24-12-2019,1,127
OID14119,PID2099,A169,EMP1003,C1162,28-03-2019,2,1367
OID14121,PID2033,A135,EMP1011,C1197,07-09-2019,3,2182
OID14122,PID2097,A133,EMP1027,C1044,06-09-2019,2,1052
OID14123,PID2087,A109,EMP1031,C1459,21-09-2019,1,1022
OID14125,PID2098,A124,EMP1034,C1270,01-01-2019,2,1178
OID14126,PID2040,A131,EMP1005,C1426,10-11-2019,1,1889
OID14127,PID2071,A166,EMP1010,C1115,02-07-2019,3,136
OID14132,PID2003,A106,EMP1024,C1350,29-09-2019,1,1783
OID14134,PID2071,A168,EMP1031,C1487,19-06-2019,1,136
OID14136,PID2058,A172,EMP1041,C1616,18-02-2019,1,2257
OID14138,PID2087,A107,EMP1007,C1296,07-05-2019,1,1022
OID14139,PID2031,A170,EMP1027,C1756,15-02-2019,4,1638
OID14144,PID2050,A106,EMP1012,C1124,21-01-2019,1,2391
OID14146,PID2090,A115,EMP1012,C1222,30-04-2019,1,1338
OID14149,PID2015,A170,EMP1028,C1106,03-03-2019,1,637
OID14150,PID2063,A171,EMP1003,C1281,25-09-2019,2,1708
OID14152,PID2002,A165,EMP1034,C1537,13-05-2019,1,847
OID14153,PID2067,A100,EMP1037,C1601,15-01-2019,3,1119
OID14154,PID2023,A158,EMP1024,C1316,05-11-2019,1,818
OID14164,PID2004,A139,EMP1044,C1515,24-09-2019,1,1278
OID14167,PID2025,A135,EMP1017,C1141,07-02-2019,1,667
OID14171,PID2071,A169,EMP1021,C1040,03-03-2019,1,136
OID14180,PID2062,A119,EMP1005,C1652,24-01-2019,3,2464
OID14184,PID2020,A171,EMP1024,C1281,09-07-2019,4,2005
OID14186,PID2099,A146,EMP1017,C1579,29-03-2019,2,1367
OID14189,PID2012,A173,EMP1024,C1631,27-11-2019,1,1353
OID14190,PID2034,A149,EMP1040,C1562,05-02-2019,4,871
OID14192,PID2100,A150,EMP1011,C1023,11-04-2019,1,799
OID14197,PID2027,A126,EMP1006,C1209,01-03-2019,1,2497
OID14202,PID2031,A147,EMP1013,C1176,25-06-2019,1,1638
OID14204,PID2081,A133,EMP1002,C1765,28-06-2019,3,1566
OID14207,PID2058,A166,EMP1032,C1402,25-04-2019,1,2257
OID14215,PID2079,A102,EMP1030,C1463,10-06-2019,4,1725
OID14216,PID2014,A129,EMP1005,C1582,08-05-2019,1,1809
OID14220,PID2061,A133,EMP1029,C1075,26-07-2019,1,913
OID14221,PID2081,A100,EMP1043,C1439,19-11-2019,1,1566
OID14222,PID2038,A159,EMP1005,C1043,02-10-2019,4,392
OID14226,PID2044,A107,EMP1005,C1568,25-08-2019,1,886
OID14227,PID2035,A160,EMP1017,C1237,06-09-2019,1,458
OID14228,PID2045,A124,EMP1005,C1719,11-11-2019,1,556
OID14232,PID2021,A106,EMP1007,C1349,27-09-2019,1,217
OID14233,PID2065,A141,EMP1040,C1436,17-10-2019,3,2396
OID14235,PID2007,A125,EMP1000,C1612,21-10-2019,4,1405
OID14238,PID2076,A139,EMP1023,C1462,26-06-2019,3,1522
OID14240,PID2038,A150,EMP1027,C1591,03-10-2019,2,392
OID14241,PID2005,A173,EMP1019,C1604,10-03-2019,2,684
OID14242,PID2016,A100,EMP1038,C1217,15-12-2019,1,1351
OID14245,PID2088,A104,EMP1018,C1482,13-02-2019,1,603
OID14249,PID2086,A148,EMP1039,C1332,11-01-2019,1,123
OID14250,PID2004,A152,EMP1040,C1373,14-02-2019,1,1278
OID14251,PID2064,A135,EMP1015,C1479,01-12-2019,1,1414
OID14256,PID2058,A127,EMP1002,C1576,24-01-2019,4,2257
OID14261,PID2022,A129,EMP1038,C1300,06-01-2019,4,561
OID14265,PID2046,A107,EMP1031,C1373,17-11-2019,3,2410
OID14270,PID2053,A136,EMP1044,C1594,01-06-2019,3,596
OID14271,PID2018,A173,EMP1021,C1233,16-11-2019,4,1972
OID14273,PID2090,A152,EMP1018,C1421,25-12-2019,3,1338
OID14276,PID2087,A122,EMP1005,C1737,10-06-2019,3,1022
OID14277,PID2091,A135,EMP1030,C1500,08-06-2019,1,368
OID14278,PID2093,A116,EMP1044,C1532,21-01-2019,3,112
OID14291,PID2057,A105,EMP1009,C1678,21-05-2019,3,181
OID14294,PID2098,A107,EMP1023,C1021,29-01-2019,3,1178
OID14295,PID2047,A167,EMP1008,C1637,31-08-2019,1,290
OID14296,PID2016,A156,EMP1003,C1237,25-10-2019,1,1351
OID14299,PID2023,A163,EMP1012,C1152,15-04-2019,1,818
OID14301,PID2081,A101,EMP1003,C1266,31-03-2019,1,1566
OID14303,PID2074,A141,EMP1015,C1073,14-12-2019,1,504
OID14305,PID2021,A139,EMP1011,C1560,20-06-2019,4,217
OID14308,PID2003,A160,EMP1035,C1272,21-02-2019,1,1783
OID14309,PID2050,A113,EMP1027,C1204,11-06-2019,1,2391
OID14315,PID2008,A171,EMP1004,C1419,29-04-2019,2,315
OID14316,PID2099,A148,EMP1042,C1493,21-08-2019,4,1367
OID14319,PID2093,A158,EMP1044,C1304,12-11-2019,3,112
OID14326,PID2095,A129,EMP1018,C1617,24-06-2019,3,1743
OID14332,PID2034,A160,EMP1021,C1150,10-09-2019,2,871
OID14335,PID2067,A149,EMP1002,C1296,08-07-2019,3,1119
OID14343,PID2011,A157,EMP1021,C1732,22-06-2019,1,530
OID14350,PID2056,A170,EMP1032,C1655,22-11-2019,1,1635
OID14352,PID2043,A145,EMP1038,C1168,21-08-2019,1,545
OID14353,PID2010,A138,EMP1019,C1708,17-03-2019,1,1812
OID14358,PID2088,A134,EMP1041,C1687,22-10-2019,2,603
OID14360,PID2055,A120,EMP1027,C1304,27-11-2019,4,2495
OID14367,PID2013,A163,EMP1035,C1227,16-01-2019,1,368
OID14368,PID2014,A134,EMP1013,C1142,16-05-2019,1,1809
OID14369,PID2096,A173,EMP1003,C1704,02-06-2019,1,1587
OID14370,PID2088,A125,EMP1038,C1449,03-01-2019,4,603
OID14372,PID2015,A150,EMP1037,C1758,24-12-2019,1,637
OID14378,PID2030,A129,EMP1004,C1142,05-11-2019,1,1899
OID14379,PID2090,A147,EMP1008,C1578,11-04-2019,3,1338
OID14382,PID2051,A139,EMP1032,C1603,10-01-2019,2,1077
OID14383,PID2064,A173,EMP1033,C1197,15-10-2019,1,1414
OID14386,PID2030,A126,EMP1038,C1530,12-11-2019,3,1899
OID14387,PID2073,A172,EMP1023,C1759,30-03-2019,4,95
OID14391,PID2007,A126,EMP1002,C1714,05-03-2019,1,1405
OID14394,PID2027,A107,EMP1019,C1479,05-12-2019,1,2497
OID14400,PID2071,A115,EMP1043,C1120,16-12-2019,1,136
OID14401,PID2018,A170,EMP1039,C1559,27-04-2019,1,1972
OID14408,PID2028,A153,EMP1004,C1291,11-10-2019,1,2283
OID14410,PID2028,A170,EMP1006,C1235,10-07-2019,2,2283
OID14411,PID2007,A154,EMP1004,C1652,03-07-2019,2,1405
OID14413,PID2039,A154,EMP1033,C1563,02-07-2019,3,817
OID14414,PID2030,A126,EMP1031,C1520,12-03-2019,1,1899
OID14415,PID2057,A103,EMP1042,C1125,02-01-2019,1,181
OID14419,PID2096,A144,EMP1027,C1491,15-12-2019,2,1587
OID14420,PID2099,A113,EMP1000,C1531,24-04-2019,3,1367
OID14423,PID2009,A101,EMP1006,C1360,13-03-2019,3,584
OID14431,PID2028,A170,EMP1042,C1514,10-11-2019,4,2283
OID14433,PID2053,A171,EMP1007,C1436,18-10-2019,1,596
OID14435,PID2012,A101,EMP1019,C1272,11-10-2019,1,1353
OID14437,PID2073,A143,EMP1014,C1001,26-10-2019,4,95
OID14440,PID2035,A139,EMP1005,C1393,18-12-2019,1,458
OID14442,PID2099,A121,EMP1014,C1517,08-03-2019,3,1367
OID14445,PID2037,A127,EMP1032,C1629,08-10-2019,1,880
OID14447,PID2043,A171,EMP1023,C1473,11-05-2019,1,545
OID14451,PID2003,A158,EMP1035,C1685,27-04-2019,1,1783
OID14452,PID2017,A152,EMP1012,C1344,19-11-2019,4,35
OID14454,PID2022,A116,EMP1004,C1793,16-10-2019,1,561
OID14456,PID2001,A155,EMP1030,C1176,01-11-2019,4,951
OID14457,PID2078,A119,EMP1001,C1327,20-03-2019,4,1798
OID14461,PID2069,A168,EMP1028,C1765,15-03-2019,1,378
OID14463,PID2028,A101,EMP1030,C1318,27-01-2019,4,2283
OID14464,PID2051,A137,EMP1026,C1680,21-11-2019,4,1077
OID14465,PID2039,A169,EMP1014,C1661,23-01-2019,1,817
OID14466,PID2002,A131,EMP1029,C1679,04-07-2019,1,847
OID14473,PID2057,A141,EMP1015,C1244,06-07-2019,3,181
OID14477,PID2030,A129,EMP1011,C1088,19-05-2019,2,1899
OID14478,PID2047,A135,EMP1036,C1357,30-12-2019,3,290
OID14482,PID2019,A172,EMP1023,C1563,13-04-2019,1,800
OID14483,PID2062,A117,EMP1031,C1264,25-04-2019,3,2464
OID14484,PID2010,A156,EMP1027,C1601,26-04-2019,1,1812
OID14486,PID2081,A165,EMP1042,C1210,06-04-2019,3,1566
OID14496,PID2081,A100,EMP1028,C1510,05-06-2019,4,1566
OID14499,PID2072,A159,EMP1007,C1764,04-07-2019,3,1887
OID14503,PID2051,A160,EMP1039,C1787,28-04-2019,1,1077
OID14505,PID2074,A109,EMP1009,C1360,15-06-2019,1,504
OID14510,PID2043,A154,EMP1022,C1728,24-04-2019,1,545
OID14511,PID2054,A151,EMP1025,C1531,02-05-2019,2,127
OID14517,PID2022,A136,EMP1011,C1471,22-05-2019,1,561
OID14518,PID2076,A169,EMP1038,C1227,20-11-2019,1,1522
OID14523,PID2059,A132,EMP1005,C1168,25-06-2019,1,1494
OID14525,PID2075,A105,EMP1028,C1503,26-06-2019,3,400
OID14534,PID2036,A113,EMP1042,C1405,25-06-2019,4,1582
OID14535,PID2015,A155,EMP1012,C1010,16-12-2019,2,637
OID14543,PID2010,A144,EMP1014,C1490,24-11-2019,3,1812
OID14550,PID2035,A161,EMP1003,C1268,30-06-2019,3,458
OID14554,PID2041,A144,EMP1014,C1100,14-03-2019,1,1380
OID14558,PID2070,A131,EMP1002,C1707,20-12-2019,1,1671
OID14560,PID2085,A158,EMP1035,C1600,13-08-2019,2,1862
OID14564,PID2022,A164,EMP1033,C1110,28-08-2019,1,561
OID14565,PID2057,A119,EMP1017,C1002,29-10-2019,1,181
OID14568,PID2096,A158,EMP1003,C1623,24-11-2019,3,1587
OID14570,PID2076,A125,EMP1007,C1047,28-07-2019,4,1522
OID14577,PID2045,A144,EMP1040,C1796,20-08-2019,3,556
OID14578,PID2035,A151,EMP1034,C1663,01-03-2019,1,458
OID14583,PID2092,A165,EMP1001,C1566,17-04-2019,4,1639
OID14585,PID2023,A138,EMP1030,C1714,08-03-2019,3,818
OID14586,PID2045,A144,EMP1043,C1373,06-09-2019,1,556
OID14593,PID2015,A113,EMP1040,C1328,15-06-2019,1,637
OID14597,PID2008,A129,EMP1010,C1722,11-06-2019,2,315
OID14598,PID2022,A170,EMP1040,C1243,01-05-2019,3,561
OID14603,PID2041,A134,EMP1013,C1501,24-05-2019,3,1380
OID14608,PID2096,A168,EMP1013,C1540,31-05-2019,3,1587
OID14611,PID2015,A156,EMP1039,C1545,13-12-2019,2,637
OID14612,PID2074,A141,EMP1034,C1139,08-08-2019,1,504
OID14613,PID2049,A169,EMP1026,C1463,11-09-2019,4,826
OID14614,PID2061,A151,EMP1026,C1524,22-01-2019,1,913
OID14615,PID2031,A116,EMP1017,C1597,05-08-2019,3,1638
OID14619,PID2092,A150,EMP1023,C1600,14-10-2019,2,1639
OID14623,PID2080,A138,EMP1004,C1164,25-01-2019,1,2353
OID14624,PID2036,A128,EMP1027,C1093,30-11-2019,3,1582
OID14626,PID2046,A126,EMP1012,C1536,01-11-2019,1,2410
OID14632,PID2039,A134,EMP1043,C1582,16-10-2019,4,817
OID14634,PID2033,A111,EMP1014,C1403,11-02-2019,1,2182
OID14640,PID2081,A139,EMP1026,C1022,13-07-2019,2,1566
OID14643,PID2011,A168,EMP1015,C1130,12-08-2019,1,530
OID14647,PID2048,A142,EMP1022,C1330,27-01-2019,1,502
OID14650,PID2038,A168,EMP1018,C1024,11-08-2019,3,392
OID14653,PID2074,A157,EMP1036,C1259,28-06-2019,4,504
OID14654,PID2003,A162,EMP1004,C1213,30-10-2019,1,1783
OID14656,PID2050,A106,EMP1009,C1179,03-08-2019,2,2391
OID14658,PID2015,A116,EMP1043,C1173,06-01-2019,1,637
OID14659,PID2024,A155,EMP1031,C1016,16-12-2019,1,356
OID14663,PID2012,A169,EMP1005,C1049,24-04-2019,2,1353
OID14672,PID2087,A130,EMP1028,C1618,26-02-2019,1,1022
OID14673,PID2005,A165,EMP1003,C1448,09-02-2019,2,684
OID14674,PID2086,A134,EMP1029,C1103,15-10-2019,3,123
OID14675,PID2051,A130,EMP1021,C1653,19-09-2019,3,1077
OID14680,PID2089,A148,EMP1024,C1721,30-10-2019,1,2294
OID14681,PID2094,A125,EMP1013,C1669,13-09-2019,3,771
OID14683,PID2016,A161,EMP1022,C1558,22-02-2019,2,1351
OID14685,PID2058,A117,EMP1020,C1652,26-03-2019,2,2257
OID14687,PID2048,A159,EMP1024,C1579,26-03-2019,1,502
OID14689,PID2009,A142,EMP1009,C1047,19-07-2019,3,584
OID14693,PID2005,A139,EMP1038,C1206,21-06-2019,3,684
OID14695,PID2075,A110,EMP1019,C1670,16-03-2019,1,400
OID14701,PID2063,A115,EMP1040,C1239,06-09-2019,1,1708
OID14704,PID2065,A114,EMP1043,C1352,23-11-2019,1,2396
OID14707,PID2001,A125,EMP1043,C1235,25-03-2019,1,951
OID14710,PID2088,A160,EMP1036,C1716,06-12-2019,3,603
OID14712,PID2028,A169,EMP1025,C1606,21-04-2019,4,2283
OID14719,PID2012,A155,EMP1035,C1748,04-04-2019,1,1353
OID14720,PID2019,A172,EMP1022,C1755,15-12-2019,3,800
OID14722,PID2081,A171,EMP1017,C1275,20-01-2019,4,1566
OID14725,PID2054,A101,EMP1004,C1226,08-12-2019,4,127
OID14728,PID2079,A160,EMP1017,C1786,09-01-2019,1,1725
OID14732,PID2070,A115,EMP1009,C1246,01-03-2019,3,1671
OID14738,PID2014,A126,EMP1005,C1321,13-07-2019,1,1809
OID14742,PID2026,A170,EMP1038,C1027,13-03-2019,2,947
OID14745,PID2052,A173,EMP1035,C1727,29-01-2019,3,1526
OID14746,PID2066,A137,EMP1026,C1246,05-02-2019,2,2091
OID14747,PID2098,A154,EMP1043,C1085,12-08-2019,3,1178
OID14755,PID2017,A148,EMP1028,C1472,02-03-2019,2,35
OID14757,PID2028,A159,EMP1032,C1484,26-02-2019,2,2283
OID14759,PID2016,A103,EMP1006,C1478,11-01-2019,1,1351
OID14761,PID2039,A124,EMP1013,C1600,04-03-2019,3,817
